[2026-03-25 18:21:54] таааа  2: 1 урона от Лекарь. HP 21/22
[2026-03-30 12:12:28] горо  5: 1 урона от Лучник. HP 34/70
[2026-03-30 12:12:28] горо  5: 1 урона от Лучник. HP 33/70
[2026-03-30 12:12:28] горо  8: 1 урона от Лучник. HP 42/60
[2026-03-30 12:12:28] горо  8: 1 урона от Лучник. HP 41/60
[2026-03-30 12:12:28] горо  5: 1 урона от Маг. HP 32/70
[2026-03-30 12:12:28] горо  9: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:28] горо  5: 1 урона от Лучник. HP 31/70
[2026-03-30 12:12:28] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:28] горо  5: 1 урона от Лучник. HP 30/70
[2026-03-30 12:12:29] горо  5: 1 урона от Лучник. HP 29/70
[2026-03-30 12:12:29] горо  9: 1 урона от Лучник. HP 55/60
[2026-03-30 12:12:29] горо  5: 1 урона от Лучник. HP 28/70
[2026-03-30 12:12:29] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:29] горо  5: 1 урона от Маг. HP 27/70
[2026-03-30 12:12:29] горо  5: 1 урона от Лучник. HP 26/70
[2026-03-30 12:12:29] горо  5: 1 урона от Лучник. HP 25/70
[2026-03-30 12:12:29] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:29] горо  5: 1 урона от Лучник. HP 24/70
[2026-03-30 12:12:30] горо  5: 1 урона от Лучник. HP 23/70
[2026-03-30 12:12:30] горо  9: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:30] горо  5: 1 урона от Лучник. HP 22/70
[2026-03-30 12:12:30] горо  3: 4 урона от Лучник. HP 17/25
[2026-03-30 12:12:30] горо  5: 1 урона от Маг. HP 21/70
[2026-03-30 12:12:30] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:12:30] горо  8: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:30] горо  8: 1 урона от Лучник. HP 55/60
[2026-03-30 12:12:30] горо  5: 1 урона от Лучник. HP 20/70
[2026-03-30 12:12:31] горо  8: 1 урона от Лучник. HP 54/60
[2026-03-30 12:12:31] горо  8: 1 урона от Лучник. HP 53/60
[2026-03-30 12:12:31] горо  8: 1 урона от Лучник. HP 52/60
[2026-03-30 12:12:31] горо  5: 1 урона от Лучник. HP 19/70
[2026-03-30 12:12:31] горо  5: 1 урона от Маг. HP 18/70
[2026-03-30 12:12:31] горо  5: 1 урона от Лучник. HP 17/70
[2026-03-30 12:12:31] горо  5: 1 урона от Лучник. HP 16/70
[2026-03-30 12:12:31] горо  8: 1 урона от Лучник. HP 51/60
[2026-03-30 12:12:31] горо  8: 1 урона от Лучник. HP 50/60
[2026-03-30 12:12:31] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:31] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:31] горо  9: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:31] горо  8: 1 урона от Лучник. HP 49/60
[2026-03-30 12:12:32] горо  5: 1 урона от Маг. HP 67/70
[2026-03-30 12:12:32] горо  8: 1 урона от Лучник. HP 48/60
[2026-03-30 12:12:32] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:32] горо  9: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:32] горо  9: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:32] горо  8: 1 урона от Лучник. HP 47/60
[2026-03-30 12:12:32] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:32] горо  8: 1 урона от Лучник. HP 46/60
[2026-03-30 12:12:32] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:33] горо  5: 1 урона от Маг. HP 67/70
[2026-03-30 12:12:33] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:33] горо  8: 1 урона от Лучник. HP 45/60
[2026-03-30 12:12:33] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:33] горо  8: 1 урона от Лучник. HP 44/60
[2026-03-30 12:12:33] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:33] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:33] горо  8: 1 урона от Лучник. HP 43/60
[2026-03-30 12:12:33] горо  8: 1 урона от Лучник. HP 42/60
[2026-03-30 12:12:34] горо  5: 1 урона от Маг. HP 67/70
[2026-03-30 12:12:34] горо  8: 1 урона от Лучник. HP 41/60
[2026-03-30 12:12:34] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:34] горо  8: 1 урона от Лучник. HP 40/60
[2026-03-30 12:12:34] горо  8: 1 урона от Лучник. HP 39/60
[2026-03-30 12:12:34] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:34] горо  5: 1 урона от Лучник. HP 64/70
[2026-03-30 12:12:34] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:12:34] горо  8: 1 урона от Лучник. HP 38/60
[2026-03-30 12:12:35] горо  5: 1 урона от Маг. HP 62/70
[2026-03-30 12:12:35] горо  8: 1 урона от Лучник. HP 37/60
[2026-03-30 12:12:35] горо  5: 1 урона от Лучник. HP 61/70
[2026-03-30 12:12:35] горо  8: 1 урона от Лучник. HP 36/60
[2026-03-30 12:12:35] горо  8: 1 урона от Лучник. HP 35/60
[2026-03-30 12:12:35] горо  5: 1 урона от Лучник. HP 60/70
[2026-03-30 12:12:35] горо  8: 1 урона от Лучник. HP 34/60
[2026-03-30 12:12:35] горо  5: 1 урона от Лучник. HP 59/70
[2026-03-30 12:12:35] горо  8: 1 урона от Лучник. HP 33/60
[2026-03-30 12:12:36] горо  5: 1 урона от Маг. HP 58/70
[2026-03-30 12:12:36] горо  5: 1 урона от Лучник. HP 57/70
[2026-03-30 12:12:36] горо  8: 1 урона от Лучник. HP 32/60
[2026-03-30 12:12:36] горо  9: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:36] горо  5: 1 урона от Лучник. HP 56/70
[2026-03-30 12:12:36] горо  8: 1 урона от Лучник. HP 31/60
[2026-03-30 12:12:36] горо  8: 1 урона от Лучник. HP 30/60
[2026-03-30 12:12:36] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:36] горо  8: 1 урона от Лучник. HP 29/60
[2026-03-30 12:12:36] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:36] горо  8: 1 урона от Лучник. HP 28/60
[2026-03-30 12:12:36] горо  8: 1 урона от Лучник. HP 27/60
[2026-03-30 12:12:36] горо  8: 1 урона от Лучник. HP 26/60
[2026-03-30 12:12:36] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:37] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:37] горо  9: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:37] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:37] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:37] горо  5: 1 урона от Маг. HP 65/70
[2026-03-30 12:12:37] горо  8: 1 урона от Лучник. HP 25/60
[2026-03-30 12:12:37] горо  8: 1 урона от Лучник. HP 24/60
[2026-03-30 12:12:37] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:37] горо  9: 1 урона от Лучник. HP 57/60
[2026-03-30 12:12:38] горо  5: 1 урона от Лучник. HP 64/70
[2026-03-30 12:12:38] горо  8: 1 урона от Лучник. HP 23/60
[2026-03-30 12:12:38] горо  9: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:38] горо  8: 1 урона от Лучник. HP 22/60
[2026-03-30 12:12:38] горо  5: 1 урона от Маг. HP 63/70
[2026-03-30 12:12:38] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:12:38] горо  8: 1 урона от Лучник. HP 21/60
[2026-03-30 12:12:38] горо  5: 1 урона от Лучник. HP 61/70
[2026-03-30 12:12:38] горо  5: 1 урона от Лучник. HP 60/70
[2026-03-30 12:12:39] горо  8: 1 урона от Лучник. HP 20/60
[2026-03-30 12:12:39] горо  9: 1 урона от Лучник. HP 55/60
[2026-03-30 12:12:39] горо  5: 1 урона от Лучник. HP 59/70
[2026-03-30 12:12:39] горо  5: 1 урона от Лучник. HP 58/70
[2026-03-30 12:12:39] горо  5: 1 урона от Маг. HP 57/70
[2026-03-30 12:12:39] горо  8: 1 урона от Лучник. HP 19/60
[2026-03-30 12:12:39] горо  5: 1 урона от Лучник. HP 56/70
[2026-03-30 12:12:39] горо  9: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:39] горо  9: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:40] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:40] горо  9: 1 урона от Лучник. HP 57/60
[2026-03-30 12:12:40] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:40] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:12:40] горо  5: 1 урона от Маг. HP 55/70
[2026-03-30 12:12:40] горо  5: 1 урона от Лучник. HP 54/70
[2026-03-30 12:12:40] горо  5: 1 урона от Лучник. HP 53/70
[2026-03-30 12:12:40] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:40] горо  8: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:41] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:41] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:41] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:41] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:41] горо  5: 1 урона от Маг. HP 65/70
[2026-03-30 12:12:41] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:41] горо  5: 1 урона от Лучник. HP 64/70
[2026-03-30 12:12:41] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:12:41] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:12:41] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:41] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:12:42] горо  9: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:42] горо  9: 1 урона от Лучник. HP 55/60
[2026-03-30 12:12:42] горо  5: 1 урона от Маг. HP 61/70
[2026-03-30 12:12:42] горо  8: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:42] горо  5: 1 урона от Лучник. HP 60/70
[2026-03-30 12:12:42] горо  8: 1 урона от Лучник. HP 55/60
[2026-03-30 12:12:42] горо  8: 1 урона от Лучник. HP 54/60
[2026-03-30 12:12:42] горо  8: 1 урона от Лучник. HP 53/60
[2026-03-30 12:12:42] горо  8: 1 урона от Лучник. HP 52/60
[2026-03-30 12:12:42] горо  8: 1 урона от Лучник. HP 51/60
[2026-03-30 12:12:42] горо  9: 1 урона от Лучник. HP 54/60
[2026-03-30 12:12:43] горо  5: 1 урона от Маг. HP 59/70
[2026-03-30 12:12:43] горо  5: 1 урона от Лучник. HP 58/70
[2026-03-30 12:12:43] горо  8: 1 урона от Лучник. HP 50/60
[2026-03-30 12:12:43] горо  9: 1 урона от Лучник. HP 53/60
[2026-03-30 12:12:43] горо  8: 1 урона от Лучник. HP 49/60
[2026-03-30 12:12:43] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:43] горо  8: 1 урона от Лучник. HP 48/60
[2026-03-30 12:12:43] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:43] горо  9: 1 урона от Лучник. HP 52/60
[2026-03-30 12:12:44] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:44] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:44] горо  8: 1 урона от Лучник. HP 47/60
[2026-03-30 12:12:44] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:44] горо  9: 1 урона от Лучник. HP 51/60
[2026-03-30 12:12:44] горо  8: 1 урона от Лучник. HP 46/60
[2026-03-30 12:12:44] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:44] горо  9: 1 урона от Лучник. HP 50/60
[2026-03-30 12:12:44] горо  8: 1 урона от Лучник. HP 45/60
[2026-03-30 12:12:45] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:45] горо  3: 4 урона от Лучник. HP 17/25
[2026-03-30 12:12:45] горо  9: 1 урона от Лучник. HP 49/60
[2026-03-30 12:12:45] горо  8: 1 урона от Лучник. HP 44/60
[2026-03-30 12:12:45] горо  9: 1 урона от Лучник. HP 48/60
[2026-03-30 12:12:45] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:45] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:45] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:45] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:12:46] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:46] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:46] горо  8: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:46] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:46] горо  8: 1 урона от Лучник. HP 55/60
[2026-03-30 12:12:46] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:46] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:46] горо  8: 1 урона от Лучник. HP 54/60
[2026-03-30 12:12:46] горо  8: 1 урона от Лучник. HP 53/60
[2026-03-30 12:12:46] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:46] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:47] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:47] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:47] горо  8: 1 урона от Лучник. HP 52/60
[2026-03-30 12:12:47] горо  8: 1 урона от Лучник. HP 51/60
[2026-03-30 12:12:47] горо  8: 1 урона от Лучник. HP 50/60
[2026-03-30 12:12:47] горо  8: 1 урона от Лучник. HP 49/60
[2026-03-30 12:12:47] горо  9: 1 урона от Лучник. HP 47/60
[2026-03-30 12:12:47] горо  5: 1 урона от Маг. HP 66/70
[2026-03-30 12:12:47] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:47] горо  9: 1 урона от Лучник. HP 46/60
[2026-03-30 12:12:47] горо  8: 1 урона от Лучник. HP 48/60
[2026-03-30 12:12:47] горо  5: 1 урона от Лучник. HP 64/70
[2026-03-30 12:12:48] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:12:48] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:12:48] горо  8: 1 урона от Лучник. HP 47/60
[2026-03-30 12:12:48] горо  5: 1 урона от Лучник. HP 61/70
[2026-03-30 12:12:48] горо  5: 1 урона от Маг. HP 60/70
[2026-03-30 12:12:48] горо  5: 1 урона от Лучник. HP 59/70
[2026-03-30 12:12:48] горо  5: 1 урона от Лучник. HP 58/70
[2026-03-30 12:12:48] горо  8: 1 урона от Лучник. HP 46/60
[2026-03-30 12:12:48] горо  5: 1 урона от Лучник. HP 57/70
[2026-03-30 12:12:49] горо  8: 1 урона от Лучник. HP 45/60
[2026-03-30 12:12:49] горо  8: 1 урона от Лучник. HP 44/60
[2026-03-30 12:12:49] горо  8: 1 урона от Лучник. HP 43/60
[2026-03-30 12:12:49] горо  8: 1 урона от Лучник. HP 42/60
[2026-03-30 12:12:49] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:49] горо  8: 1 урона от Лучник. HP 41/60
[2026-03-30 12:12:49] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:49] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:49] горо  8: 1 урона от Лучник. HP 40/60
[2026-03-30 12:12:50] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:50] горо  8: 1 урона от Лучник. HP 39/60
[2026-03-30 12:12:50] горо  8: 1 урона от Лучник. HP 38/60
[2026-03-30 12:12:50] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:50] горо  5: 1 урона от Маг. HP 64/70
[2026-03-30 12:12:50] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:50] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:12:50] горо  8: 1 урона от Лучник. HP 37/60
[2026-03-30 12:12:50] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:12:51] горо  8: 1 урона от Лучник. HP 36/60
[2026-03-30 12:12:51] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:51] горо  8: 1 урона от Лучник. HP 35/60
[2026-03-30 12:12:51] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:51] горо  5: 1 урона от Маг. HP 67/70
[2026-03-30 12:12:51] горо  8: 1 урона от Лучник. HP 34/60
[2026-03-30 12:12:51] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:51] горо  8: 1 урона от Лучник. HP 33/60
[2026-03-30 12:12:51] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:52] горо  5: 1 урона от Лучник. HP 64/70
[2026-03-30 12:12:52] горо  8: 1 урона от Лучник. HP 32/60
[2026-03-30 12:12:52] горо  8: 1 урона от Лучник. HP 31/60
[2026-03-30 12:12:52] горо  8: 1 урона от Лучник. HP 30/60
[2026-03-30 12:12:52] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:52] горо  3: 4 урона от Лучник. HP 17/25
[2026-03-30 12:12:52] горо  3: 4 урона от Лучник. HP 13/25
[2026-03-30 12:12:52] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:52] горо  8: 1 урона от Лучник. HP 29/60
[2026-03-30 12:12:52] горо  8: 1 урона от Лучник. HP 28/60
[2026-03-30 12:12:52] горо  8: 1 урона от Лучник. HP 27/60
[2026-03-30 12:12:52] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:52] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:53] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:53] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:53] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:53] горо  8: 1 урона от Лучник. HP 26/60
[2026-03-30 12:12:53] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:53] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:53] горо  8: 1 урона от Лучник. HP 25/60
[2026-03-30 12:12:53] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:53] горо  8: 1 урона от Лучник. HP 24/60
[2026-03-30 12:12:54] горо  5: 1 урона от Маг. HP 67/70
[2026-03-30 12:12:54] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:54] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:54] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:12:54] горо  9: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:54] горо  8: 1 урона от Лучник. HP 56/60
[2026-03-30 12:12:54] горо  8: 1 урона от Лучник. HP 55/60
[2026-03-30 12:12:54] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:54] горо  3: 4 урона от Лучник. HP 9/25
[2026-03-30 12:12:55] горо  5: 1 урона от Маг. HP 65/70
[2026-03-30 12:12:55] горо  8: 1 урона от Лучник. HP 54/60
[2026-03-30 12:12:55] горо  5: 1 урона от Лучник. HP 64/70
[2026-03-30 12:12:55] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:12:55] горо  8: 1 урона от Лучник. HP 53/60
[2026-03-30 12:12:55] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:12:55] горо  8: 1 урона от Лучник. HP 52/60
[2026-03-30 12:12:55] горо  8: 1 урона от Лучник. HP 51/60
[2026-03-30 12:12:55] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:56] горо  5: 1 урона от Маг. HP 67/70
[2026-03-30 12:12:56] горо  8: 1 урона от Лучник. HP 50/60
[2026-03-30 12:12:56] горо  8: 1 урона от Лучник. HP 49/60
[2026-03-30 12:12:56] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:56] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:56] горо  8: 1 урона от Лучник. HP 48/60
[2026-03-30 12:12:56] горо  8: 1 урона от Лучник. HP 47/60
[2026-03-30 12:12:56] горо  5: 1 урона от Лучник. HP 64/70
[2026-03-30 12:12:56] горо  8: 1 урона от Лучник. HP 46/60
[2026-03-30 12:12:56] горо  5: 1 урона от Маг. HP 63/70
[2026-03-30 12:12:56] горо  8: 1 урона от Лучник. HP 45/60
[2026-03-30 12:12:56] горо  8: 1 урона от Лучник. HP 44/60
[2026-03-30 12:12:57] горо  8: 1 урона от Лучник. HP 43/60
[2026-03-30 12:12:57] горо  8: 1 урона от Лучник. HP 42/60
[2026-03-30 12:12:57] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:12:57] горо  8: 1 урона от Лучник. HP 41/60
[2026-03-30 12:12:57] горо  8: 1 урона от Лучник. HP 40/60
[2026-03-30 12:12:57] горо  5: 1 урона от Лучник. HP 61/70
[2026-03-30 12:12:57] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:12:57] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:12:57] горо  9: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:57] горо  8: 1 урона от Лучник. HP 39/60
[2026-03-30 12:12:57] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:12:58] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:12:58] горо  8: 1 урона от Лучник. HP 38/60
[2026-03-30 12:12:58] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:12:58] горо  8: 1 урона от Лучник. HP 37/60
[2026-03-30 12:12:58] горо  5: 1 урона от Маг. HP 64/70
[2026-03-30 12:12:58] горо  8: 1 урона от Лучник. HP 36/60
[2026-03-30 12:12:58] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:12:58] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:12:58] горо  8: 1 урона от Лучник. HP 35/60
[2026-03-30 12:12:59] горо  5: 1 урона от Лучник. HP 61/70
[2026-03-30 12:12:59] горо  8: 1 урона от Лучник. HP 34/60
[2026-03-30 12:12:59] горо  5: 1 урона от Лучник. HP 60/70
[2026-03-30 12:12:59] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:12:59] горо  5: 1 урона от Маг. HP 59/70
[2026-03-30 12:12:59] горо  5: 1 урона от Лучник. HP 58/70
[2026-03-30 12:12:59] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:12:59] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:12:59] горо  5: 1 урона от Лучник. HP 57/70
[2026-03-30 12:13:00] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:13:00] горо  3: 4 урона от Лучник. HP 17/25
[2026-03-30 12:13:00] горо  8: 1 урона от Лучник. HP 56/60
[2026-03-30 12:13:00] горо  8: 1 урона от Лучник. HP 55/60
[2026-03-30 12:13:00] горо  5: 1 урона от Маг. HP 56/70
[2026-03-30 12:13:00] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:13:00] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:13:00] горо  5: 1 урона от Лучник. HP 55/70
[2026-03-30 12:13:00] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:13:01] горо  5: 1 урона от Лучник. HP 54/70
[2026-03-30 12:13:01] горо  8: 1 урона от Лучник. HP 59/60
[2026-03-30 12:13:01] горо  5: 1 урона от Лучник. HP 53/70
[2026-03-30 12:13:01] горо  5: 1 урона от Лучник. HP 52/70
[2026-03-30 12:13:01] горо  5: 1 урона от Маг. HP 51/70
[2026-03-30 12:13:01] горо  8: 1 урона от Лучник. HP 58/60
[2026-03-30 12:13:01] горо  5: 1 урона от Лучник. HP 50/70
[2026-03-30 12:13:01] горо  8: 1 урона от Лучник. HP 57/60
[2026-03-30 12:13:01] горо  8: 1 урона от Лучник. HP 56/60
[2026-03-30 12:13:01] горо  8: 1 урона от Лучник. HP 55/60
[2026-03-30 12:13:01] горо  5: 1 урона от Лучник. HP 69/70
[2026-03-30 12:13:01] горо  8: 1 урона от Лучник. HP 54/60
[2026-03-30 12:13:01] горо  8: 1 урона от Лучник. HP 53/60
[2026-03-30 12:13:02] горо  5: 1 урона от Маг. HP 68/70
[2026-03-30 12:13:02] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:13:02] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:13:02] горо  8: 1 урона от Лучник. HP 52/60
[2026-03-30 12:13:02] горо  8: 1 урона от Лучник. HP 51/60
[2026-03-30 12:13:02] горо  8: 1 урона от Лучник. HP 50/60
[2026-03-30 12:13:02] горо  8: 1 урона от Лучник. HP 49/60
[2026-03-30 12:13:02] горо  8: 1 урона от Лучник. HP 48/60
[2026-03-30 12:13:02] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:13:03] горо  5: 1 урона от Маг. HP 64/70
[2026-03-30 12:13:03] горо  8: 1 урона от Лучник. HP 47/60
[2026-03-30 12:13:03] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:13:03] горо  8: 1 урона от Лучник. HP 46/60
[2026-03-30 12:13:03] горо  8: 1 урона от Лучник. HP 45/60
[2026-03-30 12:13:03] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:13:03] горо  5: 1 урона от Лучник. HP 61/70
[2026-03-30 12:13:03] горо  5: 1 урона от Лучник. HP 60/70
[2026-03-30 12:13:03] горо  5: 1 урона от Лучник. HP 59/70
[2026-03-30 12:13:04] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:13:04] горо  5: 1 урона от Лучник. HP 68/70
[2026-03-30 12:13:04] горо  5: 1 урона от Лучник. HP 67/70
[2026-03-30 12:13:04] горо  5: 1 урона от Лучник. HP 66/70
[2026-03-30 12:13:04] горо  8: 1 урона от Лучник. HP 44/60
[2026-03-30 12:13:04] горо  8: 1 урона от Лучник. HP 43/60
[2026-03-30 12:13:04] горо  8: 1 урона от Лучник. HP 42/60
[2026-03-30 12:13:04] горо  5: 1 урона от Лучник. HP 65/70
[2026-03-30 12:13:04] горо  8: 1 урона от Лучник. HP 41/60
[2026-03-30 12:13:05] горо  5: 1 урона от Маг. HP 64/70
[2026-03-30 12:13:05] горо  3: 4 урона от Лучник. HP 21/25
[2026-03-30 12:13:05] горо  8: 1 урона от Лучник. HP 40/60
[2026-03-30 12:13:05] горо  8: 1 урона от Лучник. HP 39/60
[2026-03-30 12:13:05] горо  8: 1 урона от Лучник. HP 38/60
[2026-03-30 12:13:05] горо  5: 1 урона от Лучник. HP 63/70
[2026-03-30 12:13:05] горо  3: 4 урона от Лучник. HP 17/25
[2026-03-30 12:13:05] горо  8: 1 урона от Лучник. HP 37/60
[2026-03-30 12:13:05] горо  5: 1 урона от Лучник. HP 62/70
[2026-03-30 12:13:06] горо  5: 1 урона от Маг. HP 69/70
[2026-03-30 12:13:06] горо  9: 1 урона от Лучник. HP 59/60
[2026-03-30 12:13:06] горо  8: 1 урона от Лучник. HP 36/60
[2026-03-30 12:13:06] горо  8: 1 урона от Лучник. HP 35/60
[2026-03-30 12:13:06] горо  9: 1 урона от Лучник. HP 58/60
